,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
4236,Tyrone Taylor,0.97765,0.32644,229.35465,0.0,0.43207479600000004,7.0,0.396,-4.268,1,,224.972,0.32644,91.995,rock,4.0,Im A Believer,0
4237,Junior Jack,0.0,0.0,482.55955,0.2,0.682355125,7.0,0.722,-11.985,1,,444.685,0.0,0.0,house,3.0,Thrill Me (Atfcs Jackhammer Re-Rub),2002
4238,K-OS,0.6673399999999999,0.6673399999999999,214.17751,0.391,0.712662163,9.0,0.718,-6.956,0,,202.919,0.21636999999999998,88.28200000000001,hip-hop,4.0,Sunday Morning (Sony Connect Set),0
4239,Paul Cantelon,1.1242,0.22662,146.442,2.026,0.470828036,0.0,0.875,-20.178,0,,135.494,0.22662,130.183,folk,3.0,The Other Boleyn Girl - Opening Titles,2008
4240,Blue Rodeo,0.4967,0.18433,213.34159,0.0,0.636423645,2.0,0.601,-5.972,1,0.473346541,202.739,0.02853,189.06799999999998,country,4.0,Up On That Cloud,2005
4241,Bobby Hutcherson,0.32966999999999996,0.32966999999999996,349.72688999999997,0.24100000000000002,0.570900104,7.0,0.495,-12.939,0,0.26586104899999996,320.284,0.09354,86.446,jazz,5.0,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),1967
4242,Rincon Morales,0.41497,0.41497,197.0673,0.261,0.03692891,11.0,0.546,-10.325,1,0.0,193.765,0.10825,65.316,gaita,1.0,Gaita Gaitero,0
4243,Goatwhore,1.28799,0.11349000000000001,153.49506,0.183,0.7732718479999999,0.0,0.56,-7.09,0,,153.495,0.11349000000000001,99.805,metal,4.0,Liar of Nastrond,0
4244,The Police,0.85624,0.49362,137.45587,0.293,0.7903679090000001,10.0,0.624,-11.636,0,,131.454,0.30619,159.106,new wave,4.0,Man In A Suitcase,1980
4245,George Harrison,1.7642,0.08781,238.602,0.22899999999999998,0.739047424,7.0,0.643,-6.692,0,,230.394,0.08781,71.756,rock,4.0,Baltimore Oriole (2004 Digital Remaster),1981
4246,Connie Francis,0.07157000000000001,0.07157000000000001,147.17342,0.305,0.616698192,6.0,0.8240000000000001,-9.378,1,0.377531645,139.662,0.07157000000000001,137.99,pop,1.0,Babys First Christmas,1959
4247,D.O.W.N.,0.055779999999999996,0.055779999999999996,350.11872999999997,0.0,0.741132802,1.0,0.69,-7.063,1,0.0,350.119,0.055779999999999996,109.791,rock,4.0,Freeword,0
4248,Oasis,0.74469,0.14991,376.99872999999997,7.506,0.834564098,7.0,0.013000000000000001,-3.8110000000000004,1,0.702112063,343.226,0.14991,100.382,pop,4.0,Columbia,0
4249,Ray Barretto,1.24427,0.52615,413.07383,0.0,0.61443158,5.0,0.308,-10.999,1,0.0,400.17800000000005,0.28475,82.815,jazz,3.0,Vaya (Live At The Beacon Theatre),0
4250,Adrienne Pierce,0.77232,0.37376,269.63546,0.121,0.582431619,6.0,0.314,-8.425,0,0.427446572,264.10400000000004,0.17694000000000001,151.945,folk,3.0,Laundry & Dishes,2008
4251,Mongo Santamaria,0.60854,0.60854,130.01098000000002,0.316,0.540037749,8.0,0.762,-23.581,0,0.0,120.581,0.37815,120.446,jazz,4.0,Los Conguitos,1959
4252,OutKast,0.92242,0.29073000000000004,289.25342,0.0,0.7964200440000001,2.0,0.8079999999999999,-6.407,1,,276.457,0.13280999999999998,156.688,rap,4.0,Return Of The G,1998
4253,Guitar Slim,0.41984,0.41984,183.06566999999998,0.345,0.440042445,5.0,1.0,-13.164000000000001,1,,178.875,0.41984,96.73100000000001,r&b,3.0,The Things That I Used To Do,1953
4254,Fruko Y Sus Tesos,0.8396100000000001,0.29236,263.33995,0.287,0.533724477,6.0,0.22699999999999998,-6.974,1,0.253931907,258.85,0.15538,219.796,salsa,4.0,Frukos  Boogaloo,0
4255,MIMS,1.14744,0.68413,230.53016000000002,0.0,0.796320378,4.0,0.557,-4.213,1,0.407233015,228.02599999999998,0.45601,127.779,rap,5.0,Life Of A Star,2009
4256,Jacques Douai,1.5016100000000001,0.99574,60.890980000000006,0.0,0.31385115199999997,7.0,0.20199999999999999,-18.852,0,,60.891000000000005,0.7468600000000001,127.14,chanson,4.0,Pauvre Jean,0
4257,Selena,1.22769,0.65432,198.45179,0.607,0.748320703,2.0,0.701,-10.333,1,0.0,190.50799999999998,0.65432,104.795,tejano,4.0,Estoy Contigo,0
4258,Dave Rave_ Mark McCarron,2.8536599999999996,0.51271,90.38322,0.33899999999999997,0.026088737,2.0,0.009000000000000001,-19.660999999999998,1,,84.196,0.17444,92.005,easy listening,4.0,Face,0
4259,I.N.T.,0.35561,0.35561,152.92036000000002,2.13,0.416754012,7.0,0.0,-7.433,0,0.266955186,149.066,0.03648,93.105,hip-hop,4.0,Big Sister,0
4260,The Edgar Broughton Band,0.32019000000000003,0.32019000000000003,245.44608,0.386,0.524008172,0.0,0.9520000000000001,-12.135,1,0.0,235.59,0.32019000000000003,100.79899999999999,punk,4.0,Aphrodite (1999 Digital Remaster),1970
4261,TEN MADISON,3.95782,2.61159,283.76771,7.4879999999999995,0.448013836,4.0,0.17800000000000002,-7.827000000000001,0,0.407233015,278.245,2.31198,133.326,downtempo,5.0,Leaving Melbourne,2006
4262,Malkit Singh,1.6524400000000001,0.45553,370.85995,0.0,0.483243067,1.0,0.667,-14.03,1,,364.495,0.45553,101.13,broken beat,4.0,Akh Larh Gayee,0
4263,Quinteto Violado,1.4605,0.10228999999999999,162.08934,0.409,0.442818538,7.0,1.0,-13.136,1,,153.292,0.10228999999999999,125.22399999999999,pop,5.0,Galope A Beira Mar,0
4264,Mobb Deep,0.72223,0.09598,264.64608,0.078,0.772272161,5.0,0.6409999999999999,-7.101,1,0.609399102,248.842,0.09598,93.976,rap,4.0,Where Ya Heart At,1999
4265,Alturas,0.50388,0.04191,279.84934,0.0,0.341768516,4.0,0.276,-12.890999999999998,0,0.0,276.457,0.04191,136.874,world beat,4.0,A ti,0
4266,Phil Vassar,2.25599,0.96325,217.28607999999997,0.5710000000000001,0.704994472,11.0,0.38299999999999995,-4.35,0,0.595754054,203.976,0.6398699999999999,94.007,country,4.0,This Is My Life,2008
4267,Patricia Kaas,2.37004,1.30159,247.11791000000002,2.287,0.63079537,5.0,0.8590000000000001,-8.016,1,,233.11700000000002,1.03385,130.27200000000002,chanson,5.0,Elle Voulait Jouer Cabaret,1988
4268,Kyle Eastwood,0.91261,0.25954,441.7824,0.179,0.511743665,10.0,0.5489999999999999,-12.712,1,0.445454526,428.083,0.25954,115.212,hard bop,4.0,Samba de Paris,2009
4269,Alice In Chains,0.6671199999999999,0.17657,230.60852999999997,0.073,0.79633706,8.0,0.9129999999999999,-4.438,1,0.81839438,226.667,0.17657,124.14399999999999,grunge,4.0,God Smack,1992
4270,The Cats Miaow,1.0817700000000001,0.23501999999999998,125.25668999999999,0.444,0.496593065,4.0,0.941,-13.386,1,,119.931,0.23501999999999998,146.909,shoegaze,4.0,Portland_ Oregon,1997
4271,Wild Horses,0.19821,0.19821,174.18403999999998,0.462,0.598643696,2.0,0.517,-7.457999999999999,1,0.253761707,158.778,0.19821,103.04700000000001,country,4.0,Mothers Little Helper,0
4272,Juelz Santana,2.9541,0.5302100000000001,233.92607999999998,0.0,0.698323122,11.0,0.623,-4.148,0,0.733916707,224.438,0.32569000000000004,99.742,rap,5.0,Lil Boy Fresh,2005
4273,Busdriver,0.66597,0.20260999999999998,223.68607999999998,0.188,0.618002715,11.0,0.025,-7.331,1,,211.702,0.20260999999999998,130.129,hip-hop,4.0,Sun Shower (Single Version),2007
4274,Gerald Clayton,1.97793,0.65079,329.37751000000003,0.0,0.47135797799999996,10.0,0.287,-16.849,0,0.358976526,318.53700000000003,0.43753000000000003,94.978,jazz,3.0,All Of You,2009
4275,BrAPderna Djup,0.15828,0.15828,114.1024,0.212,0.346073476,5.0,0.35200000000000004,-9.619,1,,107.10799999999999,0.15828,199.675,folk,4.0,OvanlA$?r,0
4276,Blackfoot,0.45838999999999996,0.45838999999999996,316.99546000000004,0.0,0.604296587,11.0,0.552,-12.377,0,0.556541104,299.816,0.13535,123.415,rock,4.0,Dream On (LP Version),0
4277,DJ Rashad,0.34341,0.34341,306.59873,0.0,0.40280019899999997,11.0,0.461,-8.656,0,,306.599,0.15652,160.046,ghetto tech,4.0,Juke Appeal,0
4278,Dottie Rambo_ The Whites,0.9402299999999999,0.37527,130.29832,0.0,0.535712479,2.0,0.13699999999999998,-7.157,1,,120.33200000000001,0.37527,103.014,gospel,4.0,New Shoes,0
4279,Maria Muldaur,0.8245299999999999,0.40041,288.41751,0.42100000000000004,0.586948318,9.0,0.629,-10.860999999999999,1,0.0,278.46,0.40041,146.936,pop,4.0,Sweet Harmony (LP Version),0
4280,Stickboy,0.62597,0.62597,67.52608000000001,0.0,0.581753137,6.0,0.42100000000000004,-6.047000000000001,0,,63.925,0.4589,180.287,pop,1.0,Stand Down,0
4281,Grandpa Jones,0.50185,0.50185,139.78077,0.415,0.450645997,4.0,1.0,-11.901,1,,133.689,0.26614,129.391,bluegrass,4.0,Dont Look Back,1995
4282,Curtis,1.5201799999999999,0.94271,256.62649,0.6509999999999999,0.6446933189999999,7.0,0.5329999999999999,-8.05,1,,249.53900000000002,0.6590699999999999,103.37700000000001,breakbeat,4.0,The River,0
4283,Little Freddie King,0.40089,0.40089,229.04117999999997,0.363,0.419320249,9.0,0.228,-10.491,1,0.35781905399999997,226.30200000000002,0.08742,130.58,blues,1.0,Kinghead Shuffle (Little Freddie King),0
4284,Don Gibson,1.06063,0.50239,142.94159,0.136,0.540750151,11.0,1.0,-13.524000000000001,1,,134.455,0.21739,104.943,country,4.0,Who Cares,1987
4285,Dora The Explorer,3.01137,2.4475599999999997,59.95056999999999,2.467,0.514414554,6.0,0.16699999999999998,-6.167000000000001,0,0.518340538,56.778999999999996,2.4475599999999997,106.29799999999999,goregrind,4.0,Tenemos Amigos,0
4286,Spade Cooley,2.3441400000000003,1.9881799999999998,108.87791000000001,2.0669999999999997,0.440904743,2.0,0.413,-29.378,0,0.0,100.061,1.81151,172.612,swing,4.0,Lover,0
4287,D.A.R.,0.13723,0.13723,250.122,0.0,0.5177077520000001,2.0,0.47200000000000003,-6.657,1,,250.122,0.13723,176.298,metal,1.0,Que paso,0
4288,Bruford,0.77582,0.77582,351.42485,4.859,0.5081880679999999,6.0,0.381,-14.857000000000001,0,,341.769,0.2635,78.13600000000001,jazz,3.0,Forever Until Sunday,1979
4289,Joy Kitikonti,0.48406000000000005,0.04879,384.57424,0.24100000000000002,0.559827532,11.0,0.465,-7.856,0,,368.1,0.04879,137.999,trance,4.0,Agrymonyzer (Matsingena Mix),0
4290,Simon Harris,0.0,0.0,6.08608,0.271,0.39076084,1.0,0.0,-18.797,1,,6.086,0.29936999999999997,0.0,house,1.0,You Make Me Feel So Good,0
4291,Sam Baker,0.21074,0.21074,167.10485,0.121,0.688332484,7.0,0.358,-17.756,1,,159.655,0.21074,95.882,funk,1.0,Just A Glance Away,0
4292,Bruce Springsteen,0.38411999999999996,0.38411999999999996,591.62077,0.0,0.850789989,5.0,0.598,-5.67,1,,584.202,0.20626999999999998,167.55900000000003,rock,1.0,Rosalita (Come Out Tonight),1973
4293,The Berzerker,1.11877,0.42203,105.45586999999999,0.0,0.668370612,11.0,0.038,-6.952000000000001,0,0.502449624,101.01299999999999,0.42203,86.5,metal,4.0,Humanity,2000
4294,Danny Wilson,1.00509,0.24575999999999998,92.42076999999999,4.319,0.559991415,9.0,0.669,-14.655,0,0.0,85.589,0.056170000000000005,158.208,pop,4.0,Spencer-Tracey,1987
4295,The Dreamtree Project,5.26743,4.81693,798.1971,12.864,0.350392717,0.0,0.243,-16.183,1,0.327753595,786.471,4.81693,134.291,dub,4.0,Bliss,2007
4296,Snowgoons,0.45108000000000004,0.45108000000000004,239.64688999999998,0.142,0.649583107,1.0,0.626,-4.615,1,,230.58599999999998,0.23886,94.281,los angeles,4.0,Planetary Takeover,2009
4297,Iggy Pop,1.0457299999999998,0.5180899999999999,294.3473,0.0,0.789018489,1.0,0.866,-12.66,0,,294.347,0.24461,119.12100000000001,rock,4.0,Lust for life (recorded during the us tour in 1986),0
4298,XLNC,0.9597399999999999,0.20755,386.55955,0.0,0.387891459,1.0,0.456,-12.373,0,,380.05800000000005,0.20755,160.08,bhangra,4.0,Pichleh Janam Dee,1998
4299,Johnny Kidd And The Pirates,0.47143,0.47143,150.07301999999999,3.332,0.565993939,7.0,0.205,-17.914,1,0.0,142.942,0.24448000000000003,88.521,rock,3.0,Watermelon Man,0
4300,Daddy Yankee / Bounty Killer,0.21324,0.21324,212.08771000000002,0.0,0.908984296,7.0,0.542,-5.394,1,0.313562114,207.882,0.07702,220.31099999999998,reggaeton,4.0,Controlando El Area,0
4301,Philippe Eidel,0.23156999999999997,0.23156999999999997,301.11302,0.17600000000000002,0.41010099899999997,4.0,0.626,-10.685,0,,293.39,0.23156999999999997,136.955,tango,4.0,Tarha Tinghi,0
4302,Luke Vibert,1.48412,0.31171,418.79465,0.287,0.6327182610000001,7.0,0.645,-15.199000000000002,0,0.531580241,408.358,0.16460999999999998,101.905,hip-hop,4.0,Gwithian,2005
4303,El Presidente,0.52633,0.52633,213.05424,1.036,0.546201178,6.0,0.5710000000000001,-4.353,1,,204.52700000000002,0.25763,111.04299999999999,house,4.0,Turn This Thing Around,0
4304,Blind Willie McTell,0.57938,0.04345,116.34893000000001,0.223,0.591428552,0.0,0.6609999999999999,-15.872,1,,110.51,0.04345,130.36,country,4.0,Boll Weevil,2001
4305,Angel Romero / The Academy of St. Martin in the Fields / Iona Brown,1.26125,1.26125,141.322,1.1,0.49007349999999994,2.0,0.708,-29.128,0,0.0,131.286,1.26125,106.98,house,4.0,Largo,0
4306,Claw Hammer,0.6988800000000001,0.28891999999999995,291.7873,0.17600000000000002,0.40147959299999997,11.0,0.513,-9.467,0,0.270775999,288.078,0.28891999999999995,149.167,alternative,4.0,Succotash,1998
4307,Pierre Perret,0.905,0.22789,132.07465,0.221,0.510301323,9.0,0.0,-8.118,1,,127.01299999999999,0.22789,177.80900000000003,chanson,4.0,Les Trois OrfAvres,2007
4308,Kool Keith,0.75454,0.06825,258.19383,0.0,0.639614201,6.0,0.585,-6.062,0,0.5132191420000001,245.476,0.06825,90.902,rap,4.0,Dont Crush It,1997
4309,Undertakin Daddies,1.0479100000000001,0.5351899999999999,177.94567,0.345,0.20176491800000002,7.0,0.494,-9.548,1,0.0,170.52700000000002,0.27631999999999995,120.056,canadian,4.0,Pictou County Coal,0
4310,Rocky Hill,0.35019,0.35019,257.82812,0.29600000000000004,0.319868324,7.0,0.523,-6.479,1,0.20592142600000002,248.97,0.08862,115.01799999999999,blues,3.0,Fool For You,0
4311,Roy Drusky,1.30053,0.5919800000000001,163.36934,0.0,0.378347969,4.0,0.532,-13.823,1,,158.639,0.23856,88.20100000000001,country,3.0,Wasted Days And Wasted Nights,0
4312,C.C. Adcock,0.55067,0.21896,297.63873,0.155,0.42338584700000004,5.0,0.163,-10.56,0,0.51895024,283.191,0.05351,180.106,blues,4.0,What I Like (Womens),0
4313,MxPx,0.28948,0.28948,88.73751,0.242,0.763010513,9.0,0.38799999999999996,-4.404,1,0.45419298799999996,85.931,0.14047,134.49200000000002,rock,1.0,Time Will Tell,2001
4314,Julien Clerc,0.17357999999999998,0.17357999999999998,174.15791000000002,0.32799999999999996,0.58547954,9.0,0.716,-6.755,0,0.379523324,168.64700000000002,0.17357999999999998,115.756,chanson,3.0,Le Coeur Du Volcan,0
4315,David & Steve Gordon,0.79772,0.33047,610.95138,12.411,0.387242595,11.0,0.13699999999999998,-18.5,0,0.264481653,596.77,0.09331,127.986,meditation,3.0,East Wind Drum Call,0
4316,Styles P,4.9538199999999994,0.27255,85.02812,0.223,0.743792498,6.0,0.36,-11.895,0,0.535953802,81.032,0.27255,93.412,rap,3.0,Intro,2002
4317,M.I.K.E.,0.043230000000000005,0.043230000000000005,479.81669000000005,0.0,0.6143455320000001,9.0,0.0,-7.382999999999999,0,,452.23199999999997,0.043230000000000005,136.02100000000002,trance,4.0,Were Here To Stay,0
4318,Harry Connick_ Jr.,0.18656,0.18656,251.76771000000002,0.142,0.691133729,0.0,0.466,-6.131,1,0.502211221,248.053,0.18656,138.408,jazz,1.0,Here Comes The Big Parade,1994
4319,Megadrums,1.30621,0.27907,104.64608,0.228,0.32723319100000003,1.0,0.491,-18.922,1,,100.322,0.27907,118.087,world beat,3.0,Tschung Mori,0
4320,Commissioned,0.46033999999999997,0.46033999999999997,235.72852999999998,5.103,0.50400634,8.0,0.317,-13.644,1,0.0,227.68900000000002,0.46033999999999997,124.066,ccm,4.0,Im Gonna Let My Love Flow,0
4321,Antonio Bribiesca,0.95535,0.39813000000000004,151.92771000000002,0.0,0.350323765,0.0,0.32799999999999996,-12.705,1,,146.065,0.39813000000000004,108.635,guitar,4.0,Una noche serena y obscura,0
4322,Sex Machine ft. ShAna,0.59423,0.12567,418.87302,0.102,0.465124634,10.0,0.622,-4.956,0,,412.009,0.12567,127.99600000000001,metal,4.0,Friday Night,2006
4323,Gloria De Haven,0.15980999999999998,0.15980999999999998,163.42158999999998,0.165,0.305466193,2.0,0.74,-12.265,1,0.0,163.422,0.15980999999999998,179.688,easy listening,1.0,Red Hot Pepper Pot,0
4324,fIREHOSE,0.25240999999999997,0.25240999999999997,122.64443999999999,0.218,0.552704815,9.0,0.34299999999999997,-15.855,1,0.38314502,112.37299999999999,0.25240999999999997,108.48899999999999,alternative,4.0,Rhymin Spielin,1988
4325,Mick Hucknall,0.40972,0.40972,406.93506,0.09,0.474581232,1.0,0.21,-10.452,0,0.0,382.264,0.13292,107.398,blues,1.0,I Love You More Than Youll Ever Know,0
4326,Farlow-Kirch Band,0.16113,0.16113,220.13342000000003,4.51,0.104186987,2.0,0.319,-9.851,1,0.0,216.72299999999998,0.16113,187.495,blues,4.0,Juke Joint,0
4327,Jim Chappell,0.13079000000000002,0.13079000000000002,227.36934,0.311,0.520204911,0.0,0.594,-14.892999999999999,1,0.0,211.91099999999997,0.13079000000000002,126.052,jazz,1.0,In The Hills,1994
4328,Goldfish,0.71624,0.28997,159.45098000000002,0.0,0.5891748760000001,9.0,0.0,-5.529,0,0.21204540600000002,156.688,0.07945,139.987,chill-out,4.0,Watch Out for The Birdsongs,2007
4329,Solomon,0.0426,0.0426,37.48526,0.0,0.629732489,10.0,1.0,-27.239,1,,37.485,0.0426,110.647,pop,1.0,25 Variations And Fugue On A Theme By G.F. Handel For Piano_ Op. 24: Variation XVII,0
4330,Busdriver featuring Abstract Rude & Ellay Khule,0.15838,0.15838,255.63383,0.0,0.618002715,3.0,0.012,-12.09,1,0.53238942,228.769,0.15838,114.895,hip-hop,4.0,Map Your Psyche,2005
4331,4Him,0.04047,0.04047,296.98567,2.003,0.565089892,0.0,0.456,-9.908,1,0.405115722,276.312,0.04047,139.91899999999998,ccm,4.0,You Are Holy,1995
4332,Pitch Black,0.75908,0.28545,377.36444,0.0,0.585387199,0.0,0.09699999999999999,-6.597,1,,370.149,0.28545,130.957,chill-out,4.0,Harmonia,0
4333,Rude Boys,1.27435,0.6550699999999999,289.95873,0.315,0.598101203,10.0,0.466,-14.544,0,0.0,270.315,0.34659,97.03,house,4.0,Heaven (LP Version),0
4334,Charlie Byrd,0.09371,0.09371,229.32852999999997,0.14800000000000002,0.527339184,0.0,0.675,-14.048,1,,218.43,0.09371,109.542,bossa nova,1.0,It Dont Mean A Thing (If It Aint Got That Swing),1991
4335,Dr Bombay,0.65144,0.2307,192.02567,3.0239999999999996,0.473038876,9.0,0.5429999999999999,-5.8839999999999995,1,0.48913343,186.543,0.2307,137.96,pop,4.0,Girle Girle,0
4336,Jim Reeves,0.97429,0.21581,175.01995,0.165,0.624252499,11.0,1.0,-11.727,1,0.304169503,167.706,0.21581,158.763,country,3.0,Rosa Rio,2000
4337,Devo,0.76072,0.34613,264.33261,0.076,0.7078399679999999,2.0,0.67,-10.499,1,,248.761,0.13831,144.80100000000002,rock,4.0,The 4th Dimension (LP Version),1984
4338,Janet Jackson,0.8670399999999999,0.33416,263.02648999999997,7.906000000000001,0.803836826,1.0,0.613,-7.006,1,,251.31,0.06377999999999999,114.024,pop,4.0,Greatest X,2008
4339,Gordon MacRae,1.5872899999999999,0.52181,470.9873,0.409,0.412473042,5.0,0.2,-14.562999999999999,1,,464.411,0.52181,133.017,jazz,3.0,Soliloquy (2001 Digital Remaster),0
4340,Eason Chan,0.8613299999999999,0.04608,241.44933999999998,0.0,0.555277224,10.0,0.8059999999999999,-13.294,1,,238.231,0.04608,81.999,pop,4.0,Xi Yang Wu Xian Hao,0
4341,Sex Machine,0.71963,0.36822,148.47955,0.0,0.465124634,0.0,0.764,-2.972,1,0.0,145.56,0.19208,170.167,metal,4.0,We Wanna Change Our Band Name,0
4342,Jackie Wilson,0.42208,0.05615,101.77261,0.0,0.6933279790000001,10.0,0.32,-10.283,1,,95.66,0.05615,161.72799999999998,soul,4.0,If I Cant Have You,1958
4343,Isabel Pantoja,0.6945399999999999,0.6945399999999999,220.94322000000003,0.0,0.49615263600000004,7.0,0.337,-6.4510000000000005,0,0.239629098,207.99900000000002,0.13666,73.811,flamenco,5.0,Si Tu Me Dices Ven,0
4344,Pinch,1.92727,0.29412,288.39137999999997,0.195,0.583049613,6.0,0.624,-10.411,0,0.544750913,277.374,0.29412,70.047,dubstep,4.0,Widescreen,0
4345,Cadet,0.30239,0.30239,267.07546,0.0,0.49413165200000003,7.0,1.0,-5.105,1,0.0,246.65400000000002,0.30239,80.721,rock,4.0,Medley: Father_ I Adore You/More Precious Than Silver,0
4346,Young-Holt Unlimited,1.86168,0.39468000000000003,176.63955,0.08900000000000001,0.502245023,2.0,0.77,-11.987,1,,165.355,0.19100999999999999,166.796,soul,7.0,The Devil Made Me Do Dat (LP Version),1970
4347,The Tokens,2.10205,0.6693,154.06975,2.1590000000000003,0.604282094,0.0,0.523,-10.319,1,,147.783,0.19091,83.809,doo-wop,4.0,La Bamba,1994
4348,Kanda Bongo Man,0.95126,0.47725,500.6624,0.0,0.485827967,8.0,0.301,-12.602,0,,492.251,0.24825,131.444,soukous,4.0,Dyna,0
4349,Devanic,1.11236,0.42949,336.06485,0.0,0.48971243700000006,4.0,0.034,-7.071000000000001,1,,326.507,0.20077,87.044,metal,4.0,I Am,2006
4350,Jack Johnson,0.73432,0.30519,264.82892999999996,0.259,0.8320117690000001,11.0,0.015,-6.892,0,0.73761557,252.395,0.0917,142.44899999999998,rock,4.0,Monsoon,2008
4351,Harry Connick_ Jr,0.31178,0.31178,192.07791,3.8489999999999998,0.691133729,0.0,0.22,-10.7,1,0.0,189.678,0.14639000000000002,181.46900000000002,jazz,4.0,Joe Averys Piece,1979
4352,Converge,0.8501700000000001,0.38456,407.03955,0.228,0.810506205,5.0,0.294,-7.49,0,0.286605956,398.785,0.38456,152.775,punk,4.0,Deep Inside,0
4353,Astarte,1.20497,0.43928,419.97015999999996,0.7240000000000001,0.537088297,9.0,0.395,-4.012,0,0.345802234,407.60900000000004,0.24618,156.15,metal,4.0,Thorns of Charon (Pt. 2) - Emerge from Hades,1998
4354,Beastie Boys,0.6954899999999999,0.09992000000000001,248.13669,0.0,0.853124523,2.0,0.016,-12.173,1,0.33759306,248.137,0.09992000000000001,100.649,hip-hop,4.0,Shadrach (2009 Digital Remaster),0
4355,Los Traileros Del Norte,0.20561999999999997,0.20561999999999997,201.03791,2.81,0.5579236639999999,0.0,0.071,-6.005,1,,193.63099999999997,0.20561999999999997,111.944,mexico,4.0,El Bipper,0
4356,Imiskoubria,1.3742,0.70901,211.64362999999997,0.6779999999999999,0.37128168,2.0,0.434,-8.85,1,,206.727,0.70901,180.077,reggae,4.0,To Pirame,0
4357,The Scare,0.9045700000000001,0.32719000000000004,209.71057,0.273,0.582061745,7.0,0.40299999999999997,-4.745,1,,201.445,0.03567,110.161,rock,4.0,I Saw Destruction,2009
4358,Massimiliano Damerini,1.9003900000000002,0.71024,397.81832,0.41100000000000003,0.21842295899999997,3.0,0.447,-23.041999999999998,0,,372.344,0.41908,99.809,sonata,5.0,Sonata I.X.1905: I. Preduycha (JanA!cek),0
4359,Charlie Byrd,0.8456799999999999,0.34037,361.56036,0.32799999999999996,0.527339184,2.0,0.358,-22.936999999999998,0,,355.509,0.08297,121.887,bossa nova,4.0,How Insensitive,2004
4360,Jeff And Sheri Easter,0.60531,0.60531,191.99955,2.81,0.535292736,0.0,0.935,-10.300999999999998,1,,184.75,0.32094,101.943,gospel,3.0,A Love That Keeps On Giving (Silent Witness Album Version),0
4361,Juice Leskinen,0.8693,0.30236999999999997,271.77751,0.22899999999999998,0.5534682,9.0,0.7090000000000001,-13.589,1,0.266955186,262.844,0.30236999999999997,107.76899999999999,pop,4.0,HalintamyymA$?lA$?n aamutoimet,0
4362,Wet Wet Wet,0.5603899999999999,0.5603899999999999,242.65097999999998,0.155,0.642280769,2.0,0.9279999999999999,-7.811,1,0.5614285179999999,233.523,0.24354,95.465,soul,4.0,Hear Me Now,2004
4363,ZENFU,0.9477200000000001,0.43178999999999995,226.82077,0.0,0.389311807,9.0,0.354,-6.053999999999999,0,,226.821,0.17446,124.887,glam,4.0,GroAraumbrand,0
4364,Vince Guaraldi Trio,0.36363,0.36363,242.9122,0.252,0.57810363,2.0,0.5489999999999999,-25.924,0,0.26586104899999996,230.76,0.02213,92.4,jazz,3.0,Yesterdays,1964
4365,Shifty,0.45283,0.08602,192.91383000000002,0.0,0.602264047,3.0,0.0,-5.295,1,0.594483379,179.40900000000002,0.08602,163.88400000000001,house,4.0,EZ Cuz Youre Beautiful (Album Version),2004
4366,Glen Campbell,0.6281399999999999,0.23631,202.70975,0.171,0.67159627,1.0,1.0,-8.472000000000001,1,,192.27900000000002,0.0404,152.082,country,3.0,Woodcarver,0
4367,Martin Denny,0.25161,0.25161,144.71791000000002,0.061,0.573719855,3.0,0.32799999999999996,-17.305999999999997,1,,134.989,0.25161,125.052,exotica,1.0,Manila,1996
4368,Selena,1.04001,0.38048000000000004,225.17506,0.102,0.748320703,11.0,0.005,-7.572,1,0.5333708779999999,222.36,0.05319,90.971,tejano,4.0,Techno Cumbia,0
4369,Rance Allen Group,1.4007,0.64525,252.36853,0.423,0.48800888200000003,2.0,0.799,-12.48,1,0.0,246.143,0.45098999999999995,163.381,jazz,4.0,Put Your Hand In The Hand,0
4370,Chelsea,4.99164,0.2749,301.71383,0.0,0.555730918,11.0,0.607,-9.869,0,,295.439,0.2749,86.727,pop,4.0,Decide,1979
4371,Alex Ubago,3.47601,1.5939299999999998,201.09016,4.505,0.581475219,9.0,0.6709999999999999,-8.205,1,0.408110884,189.817,1.2823200000000001,96.7,pop,7.0,Temblando,2003
4372,Conway Twitty,0.37981,0.37981,157.12608,0.306,0.663231985,9.0,0.426,-14.626,1,0.229144104,148.399,0.37981,89.71,country,1.0,Sitting In A Dim CafA(c),0
4373,Alicia Keys,1.6731900000000002,0.5127,183.43138000000002,0.0,0.933916106,1.0,0.47700000000000004,-9.74,1,0.6844729420000001,173.894,0.07715,105.775,soul,4.0,Heartburn,2003
4374,The Plimsouls,1.04949,0.5552,147.9571,0.0,0.573243195,4.0,0.342,-7.8420000000000005,1,0.5080675060000001,147.957,0.30795,123.45200000000001,pop,4.0,I Want You Back,1981
4375,Lily Allen,0.9146,0.31389,234.1873,0.21899999999999997,0.916058239,5.0,0.040999999999999995,-7.794,1,,225.982,0.31389,99.98200000000001,ska,4.0,LDN (Warbox Original Cut Dub),2009
